",""frci"",""Band_2"",""Band_3"",""Band_4"",""Band_5"",""Band_6"",""Band_7"",""DEM"",""ASPECT_R"",""SLOPE_R"",""cluster"""
498,1.08144388457359,-0.0971504623898986,-0.699326489020973,-0.415872325946946,-0.656785143894942,-1.21637213155222,-0.906761128549933,-1.00944993472808,-1.43489033304086,-1.00614107115779,1
499,0.577858269994007,0.0533053175453603,-0.296480896601054,-0.194274814352538,-0.229189660594976,-0.321522280138934,-0.26692663994518,-1.02967215426084,-1.13873301670126,-0.589551459420128,1
500,0.997882969213323,0.422388819192519,-0.0516256629596745,-0.0274556667473728,-0.0709325590939025,-0.46283889250494,-0.422197537917769,-1.00944993472808,-1.08484702788552,-1.15320080374669,1
501,1.06211641201868,0.113665039943931,-0.343716675666171,-0.367052724782895,-0.0392978815396313,-1.24992957576716,-1.0421834574114,-1.00944993472808,0.731325482450997,-1.39932784964293,1
502,1.2212773194926,0.298080778528636,-0.298594852798752,-0.34414775800665,0.1298326268987,-0.846523056609087,-0.804787588544135,-1.01956104449446,0.348866017969068,-1.03028541083489,1
503,0.616360842421577,0.534939210775265,0.208014596456729,0.136050749592059,0.389084293306956,-0.745181811835726,-0.584283480082585,-1.00944993472808,0.062531365560264,-1.52217577060755,1
504,0.730547158634446,0.24727479110808,-0.245040891225701,-0.345762446807194,0.195933598228706,-0.403319066942557,-0.452319301802833,-1.02967215426084,0.187842084322965,-0.824112375081663,1
505,0.657791247546505,0.292893696330792,-0.339606058388955,-0.284612641949339,-0.20693458567671,-0.87314657142334,-0.706512443880903,-1.00944993472808,0.131629042143332,-1.32118540239095,1
506,1.0188966480548,0.376415723852193,-0.120431691516414,-0.195819030255974,0.210482474312595,-0.761689961277423,-0.684221149155027,-1.02967215426084,0.244165614792337,-0.625433177928836,1
507,0.196611091071083,0.455778664983093,-0.265164359697739,-0.204778989618886,0.0313702538657972,-0.911806962866565,-0.756484325607142,-1.00944993472808,0.384434748165887,-1.14971760728572,1
508,0.208143398931082,0.914108911833759,0.853240715030078,0.628840440699741,0.227927035059741,0.194387499514077,0.40190981742068,-1.02967215426084,0.549232281861545,-0.289546179966833,1
509,-0.193830691430491,0.601844548786171,0.191866779297173,0.0130699362544966,0.280274237583336,-0.0680804417855909,-0.0545804765590315,-1.04989437379361,0.500931901047083,-0.144702404221834,1
510,1.4071326407013,0.363567772727092,-0.229309554932347,-0.248338393852396,0.337458403274565,-0.69988224844004,-0.651333703224177,-1.03978326402723,0.642161432631443,-0.749542173561038,1
511,1.30471992515923,0.347510843074449,-0.258626979360267,-0.244210241782873,0.374174324405273,-1.10542834581896,-0.995908493040237,-1.01956104449446,0.999344576060722,-0.800414994242476,1
512,1.31957819784039,0.0273486185786956,-0.68321033690063,-0.381227599299783,-0.253502227415718,-1.33582567084832,-1.03637321584176,-0.989227715195319,1.30603457107918,-0.745896290933012,1
513,1.43289444840135,0.328679968966519,-0.287829641893252,-0.0785192986795472,-0.582091254468868,-0.64398194744188,-0.433713444376173,-0.979116605428938,-1.38688529592397,-0.639848884815978,1
514,1.28544982995919,0.903943854067598,0.340858080457469,0.490239280440108,-0.54217459129302,-0.344619520870734,-0.0225832116846648,-0.989227715195319,-1.18908677988503,-0.289546179966833,1
515,0.65176315892494,0.650346898795572,0.184569299534287,0.339265581488748,-0.408293645254204,0.0901405827373088,0.355516765128388,-1.01956104449446,-1.18486697712692,-0.235717608502881,1
516,0.0683158110551724,0.661786209675251,-0.288060814124376,-0.0215173583098728,0.578577875490552,0.422005617307835,0.0334033917145822,-1.03978326402723,-1.18486697712692,-0.235717608502881,1
517,0.141003419199664,0.518175842632669,0.0504932574342992,-0.278273952647127,0.877696162123622,0.23756528906405,-0.0633577559791794,-1.08022770309275,-1.10512502869235,-0.262920448120635,1
518,-1.00341699798105,0.421991358670664,0.447653702175852,-0.105425517339374,0.746525128092186,0.470939749714887,0.0692760461829324,-1.13078325192466,-0.965551971544162,0.00244980260939319,1
519,1.01554927459527,0.188863042512359,0.314796402186371,-0.253436983499197,1.50157578215692,0.828896391504051,0.204345890177067,-1.17122769099018,-0.961316870407465,-0.0504985510664869,1
520,0.410962305784254,-0.0587957767094006,-0.226055440939294,-0.494592754097974,1.5241433883344,0.820782933424295,0.160637482903013,-1.17122769099018,1.20990975900605,-1.04135320765261,1
521,-1.31391232081951,-0.020316051360955,0.470113773601305,0.0697064299858831,0.27202386100542,0.733402177666283,0.434129581027175,-0.28145003154863,-0.893442214200818,0.835908161297661,1
522,-1.56504680893017,0.503701322627616,1.56888676915443,0.540738864191849,0.963041968591465,1.61605536818401,1.12390975732363,-0.139894494819292,-1.05445169937826,-0.705056925544015,1
523,-1.73643933571745,0.80750419190675,1.5582174947741,0.939680049578339,0.122182026443151,1.92245176971788,1.43904129156471,-0.160116714352055,-1.05012310815025,-0.816132190466068,1
524,-1.10797685202154,0.436877631109233,1.07819506778427,0.476830789930928,0.255470899784637,0.872422314760194,0.664805683590752,-0.180338933884817,-1.24152707192503,-1.07003906011953,1
525,-1.44463556768938,0.174929340540555,0.673729293822933,0.158505806770829,0.658295063384153,0.804923766553308,0.538749877600891,-0.180338933884817,1.43568832953855,-1.10037746154655,1
526,-1.72331676148318,-0.00122634186590173,0.42963168475328,-0.11003837796115,0.51172706930041,0.540721202355793,0.289133465497622,-0.170227824118436,1.48192342924481,-1.07299309841608,1
527,-1.18133079209025,-0.294017416660896,-0.106314656663584,-0.356676756490471,-0.155469285646696,0.262167971106986,0.0757251340564395,-0.20056115341758,-1.46730649236745,-0.731470309130055,1
528,-1.22937457855711,0.163394120686523,0.344761419032411,0.203485950354212,-0.00775969361582732,0.479997112885781,0.364384902133117,-0.180338933884817,-1.15918184940223,-0.865331912355781,1
529,-1.39658864998336,-0.529362714067267,-0.259441955349018,-0.435040718666362,0.151502018367099,0.0141769984750015,-0.107618902584531,-0.220783372950343,-1.21450163625482,-0.329977973695205,1
530,-1.31671807621,0.0857197767118661,0.57330509590111,0.342588561911698,-0.108609068460999,0.599691746287604,0.589409331562709,-0.210672263183961,-0.939489483814521,-0.0882366043656033,1
531,-0.767459648250377,-0.32579984024407,0.0896165909919096,-0.153938839948036,0.250150528064034,0.395543443048678,0.193391433986138,-0.261227812015868,-1.05854996501767,0.446009355873022,1
532,-1.55502677927328,-0.204724693616392,0.311726422303986,-0.148781422320064,0.610333036592684,0.724764735054956,0.377833360071051,-0.332005580380537,-0.97014573466755,1.20284252987785,1
533,-1.45240447157852,0.150208496370903,0.901967013241774,0.349203495413574,0.991551916538798,1.39586455019591,0.894287685035314,-0.382561129212443,-0.977311325212099,1.14078203836086,1
534,-1.88264163157183,1.68516881654739,2.90654942904748,2.02152978459034,1.318686268931,2.77417965571243,2.25934860095371,-0.352227799913299,-0.974404633282037,0.60489380407795,1
535,-1.94557278717753,1.45786669259377,2.32595817679103,1.78514193122628,0.794370268407467,2.54386100415469,2.11487425992737,-0.423005568277968,-0.947635020498065,0.580097007246657,1
536,-1.75196200548421,0.397261928859024,1.07432036448337,0.433973100649726,0.904614631888375,1.50286406742567,0.963605920207017,-0.311783360847774,-1.04927914759862,0.662604581233652,1
537,-1.93208260960027,1.44646009912776,2.59206745117661,2.11780548897318,1.00169526133336,2.66821547272844,2.15763361264027,-0.301672251081393,-1.06862054767244,0.0654264741198076,1
538,-1.71753299397244,0.123680356505532,0.545838323946846,0.122526361596088,0.66530167609744,0.995749131022971,0.61512005171307,-0.261227812015868,-1.15394555437851,-0.0290907639678687,1
539,-1.70815034108173,-0.107628973048934,0.509687061028105,0.22762012203217,0.930754666889886,0.666917349224084,0.410790783845914,-0.230894482716724,-1.37118253020425,-0.594158046676771,1
540,-0.790229868881328,0.250687216773641,0.866384450269285,0.449357980627985,1.3452598787167,1.05543922457047,0.726541926922842,-0.230894482716724,1.56920067903959,-0.769884794386931,1
541,-1.63512958421277,0.501894162730459,1.26083396842224,0.491434434528911,0.956292820030096,1.54902123738404,0.999003213189515,-0.210672263183961,1.51610680627028,-0.840329617208206,1
542,-1.78554887746252,0.567535973564338,1.40844842103221,0.502656046499009,1.12089152916488,1.46135673722821,0.917268811279993,-0.230894482716724,-1.24152707192503,-0.717282362876791,1
543,-0.960318950263814,0.322938247464556,0.715716394783212,0.181602234247095,0.308849182830894,0.823984131014944,0.48908691835521,-0.20056115341758,-1.24152707192503,-0.893432094621298,1
544,-1.55881234151071,0.381859979672962,1.46681750336131,0.360238618049359,1.63493974649702,1.70041936176234,1.14310975499975,-0.210672263183961,-1.0123429123388,-0.472477356148627,1
545,-1.53725409856826,0.40560957706462,1.23638263149582,0.545062751150681,0.309364404542661,1.78920678717499,1.31192533194112,-0.180338933884817,-0.982052122751833,-0.800414994242476,1
546,-1.6832060196078,0.277473075455423,1.50600451955578,0.409750554186325,1.3973397390213,1.6052389339426,1.09192913244019,-0.139894494819292,-0.859068457353024,-0.850643920199565,1
547,-1.72352916419754,0.315386698076254,1.9398041682,0.348572362020732,2.17795795648026,1.91966716277523,1.18941538859615,-0.11967227528653,-0.965551971544162,-1.37032176229981,1
548,-1.72724955805859,0.263687626966263,1.90163244442556,0.375101258599389,1.96274558127257,1.88521909466293,1.21780806899639,-0.11967227528653,-1.37118253020425,-0.995722306522319,1
549,-1.86245074213525,0.427691276831375,1.87902065981054,0.322910047623336,2.50190485477365,2.10283613314757,1.43338217157765,-0.109561165520149,-0.965551971544162,-1.37032176229981,1
550,-1.9062342450631,0.75598184829442,2.19167691664639,1.11374793803251,1.99508727719732,2.1335190834776,1.58630809325838,-0.109561165520149,-1.37118253020425,-0.995722306522319,1
551,-1.8061207643168,2.48559386207471,1.51017892103132,3.5393947609029,-3.53583785475468,1.99848458049445,4.03451713340829,-0.139894494819292,1.05322886505662,-0.717282362876791,1
552,-0.788793128215222,0.387706244740656,0.194688790105542,0.651298024941697,0.0359852805527384,0.107517423262238,0.275367923952017,-0.109561165520149,1.02462089711337,-1.29960636669543,1
553,0.577011647204583,0.0795158372197035,-0.176265539934933,0.014673080822398,0.430119457028696,-0.0273051831826911,-0.0652493203883745,-0.129783385052911,1.53181314161167,-0.963044649261633,1
554,-0.652957903026576,0.613331545941737,0.157737919141513,0.793732675727959,-0.767825864267582,-0.288235922741778,-0.0130281417955933,-0.109561165520149,-1.03096103906978,-1.094162849965,1
555,-0.85619791273354,0.239731165416336,0.161609476723714,0.384049130659942,-0.587316569292584,-0.218951919635314,0.0870076408780107,-0.139894494819292,-1.18097099004873,-0.745896290933012,1
556,-1.14849660120171,0.654805133806332,0.596243546417932,0.814617028405226,-0.451143984547459,0.686213753681017,0.86256192047962,-0.139894494819292,-0.91962453922933,-0.594158046676771,1
557,-1.57911826834019,1.00566199034112,0.911250571549165,1.57346547897388,-1.39868267075872,1.69599345461912,1.949650646378,-0.160116714352055,-1.00858801030751,-0.527201557774372,1
558,-1.51041603452335,2.45753748212788,1.57085006380451,3.53115437819669,-2.94652926613442,2.13429122057103,3.47007294621394,-0.160116714352055,0.907868771255855,-1.11950250484847,1
559,-1.74378757562321,1.57632472989229,1.00362862328499,2.16523083142498,-1.93584265501643,2.40123418355383,2.77261927920506,-0.210672263183961,-1.42992141967831,-1.0849839251711,1
560,-1.8605665652307,2.53596158446206,1.73956810825537,3.60897363620529,-3.49945230550139,2.17963087976801,5.43546032720694,-0.129783385052911,0.77891193893176,-0.806271696256497,1
561,0.442915440000778,0.76437317083887,-0.0246443774667989,1.07480693279339,-1.77824416253474,0.492732601709116,1.13843900819152,-0.129783385052911,0.73986707715776,-0.717282362876791,1
562,-1.69423871888746,0.549706567680432,1.9643636436709,0.765197655894019,1.70938085272113,2.24670570582387,1.53801185471349,-0.0994500557537673,-0.476608992871095,-1.24699023529753,1
563,-1.04004740780055,0.598371498382732,1.43884163919524,0.825579336572976,1.38667232685494,1.47162969841369,1.02722311468409,-0.129783385052911,-0.997265510339003,-0.975408797957899,1
564,-1.57905725358436,0.498113022649609,1.81276073758322,0.587921489525003,2.42511382305542,1.97883823505168,1.28421334989223,-0.11967227528653,-0.476608992871095,-1.24699023529753,1
565,-1.4901102544875,0.740904971516756,1.79286252196175,0.898650994824258,1.86851653981451,2.21545384818966,1.50764886787936,-0.160116714352055,-0.997265510339003,-0.975408797957899,1
566,-1.50829488995995,0.350969176241789,1.36483666932325,0.330186913038947,2.2657818906892,1.88562004605346,1.15819564595848,-0.160116714352055,-0.870660378766511,-0.551977804774037,1
567,-1.61915350371975,0.698213243526838,1.98735032864065,0.810380648003678,2.33900697966373,2.05671973731164,1.42331498200268,-0.20056115341758,-0.995678728516364,-0.0742181942232714,1
568,-1.91527313377808,0.503209622613145,1.66725562780738,0.547827748495672,1.49284511109714,1.67628194063435,1.13778071041573,-0.241005592483105,-1.06537899123347,-0.207973623318918,1
569,-1.60154913653241,0.950229911753493,1.43434822049294,0.980579569668537,0.691200532857166,1.95554949188095,1.4767423729678,-0.271338921782249,-1.08484702788552,-0.374307385489048,1
570,-1.86508376564075,1.00874866630377,2.06624088699389,0.919944924734084,0.894972272144505,1.66658701818685,1.17119642054218,-0.261227812015868,-1.29746814292992,-0.676054263172829,1
571,-1.83329066702085,1.01782249091262,1.90313355762395,0.939605600650057,1.08725319344505,1.70276857585224,1.1665771216466,-0.28145003154863,-1.35348230618802,-0.74771837600404,1
572,-1.78499303762371,0.840811326399631,1.51443146956093,0.586823747669276,1.3195231217907,2.08688913221548,1.43137875563311,-0.251116702249486,-1.34801143602609,-0.623845703435562,1
573,-1.71511829084372,0.727236084067212,1.64203923563625,0.705175828921452,1.1396754208038,1.63932848924091,1.16717931203621,-0.291561141315011,-1.31062644832794,-0.850643920199565,1
574,-1.75927167248195,0.903572017661264,1.75192615053273,0.863211198954918,1.24345461566559,2.20236923072605,1.56114486228833,-0.28145003154863,-1.19367204390921,-0.343350776627219,1
575,-1.82607552139992,1.09712165367054,1.76260548945946,1.29539436812129,0.703736222969899,2.09119434357459,1.79548406736846,-0.301672251081393,-1.05782159221531,-0.594158046676771,1
576,-1.89473089225087,1.80013972512817,2.63974031050384,2.29244739608437,0.489215407374963,3.15739486002877,2.81758716531503,-0.332005580380537,-0.973219858852064,0.108380759680534,1
577,-1.90009462584241,1.7081084560801,2.54545360781579,1.96448729106755,0.372598830263533,3.07649075972224,2.62197521267991,-0.36233890967968,-0.940440533016199,0.477604722001292,1
578,-1.8644237395794,2.17998639929127,3.00286117858475,2.8862105578309,0.451526644893039,3.74486610110121,3.40551132101001,-0.392672238978824,-0.962618082496625,0.617497700809878,1
579,-1.80989504536381,1.46412258037715,2.41848388141033,1.82920372506562,0.41796073285563,2.7747461752321,2.38639656916382,-0.392672238978824,-0.980607275886012,0.977085504583005,1
580,-1.83223520671833,1.04752915706429,1.42777058926017,1.26202214562068,-0.564489538885698,2.11866141139625,1.81208160782257,-0.342116690146918,-1.10223108541111,-0.0436520321623772,1
581,-1.87502858537243,1.0629272652385,1.7578979445119,1.33987809585641,-0.0234428907324945,2.11041614735369,1.74339420388345,-0.311783360847774,-1.03631207193284,-0.479339287426458,1
582,-1.58450925937273,0.758097318366979,0.385436074530859,0.999790158604185,-1.63795014097395,1.40263934833704,1.37830605846807,-0.332005580380537,-1.40414620150199,-0.684486544084243,1
583,-1.790642995546,1.07255497646586,1.09845940950346,1.22907123440689,-0.505675605664559,1.5687711697866,1.56649594132068,-0.301672251081393,-1.4134205885427,-0.884667591431895,1
584,-1.39007548648901,1.02590974162846,1.58609205230538,0.867798187796484,0.769446091320153,1.89836096867047,1.37854984526853,-0.311783360847774,-1.39820796587446,-0.762430342963822,1
585,-0.799832435921452,0.36057729128767,0.530498066510844,0.210407300420399,0.643349637411468,1.01820887385704,0.735773521651844,-0.342116690146918,-1.32801050585353,-0.900078252667033,1
586,-0.668726745440291,1.03863491812906,1.39366248181676,1.13368764295274,0.419227108866181,1.47793273592934,1.20296168128781,-0.301672251081393,-1.06272727227973,-0.373052133273762,1
587,-0.83336898315126,0.774016544345939,0.921389221948551,0.70653622700552,0.132910414436659,1.60866929267945,1.28263852696925,-0.251116702249486,-0.939489483814521,-0.0882366043656033,1
588,-1.2606782444269,0.787396447752249,1.0308038951677,1.03993239680475,0.499328181909233,1.47153266500354,1.10196639797939,-0.230894482716724,-0.992330083427344,-0.128039915743348,1
589,-1.23808115598364,0.980662260558006,0.992036375542493,0.985826242581293,0.354166169861653,1.74666424634958,1.42011422312284,-0.20056115341758,-1.12899474882563,-0.369300076515657,1
590,-0.883823345897301,0.239618198083426,0.304495772782084,0.201050992161182,0.672300734853541,0.70167677208007,0.410319582753999,-0.210672263183961,-1.05243061358596,-0.760575720659382,1
591,-0.604603009372488,0.670890420915527,0.546941793841194,0.586900723930747,0.681192688050027,0.827298378204314,0.512442387388351,-0.170227824118436,-1.12899474882563,-0.369300076515657,1
592,-0.0334446688623661,-0.125330994272918,-0.19206302250056,-0.0926972823308462,0.951250607709447,0.216127194391021,0.060892468311373,-0.139894494819292,-1.23379884101273,-0.489018258123313,1
593,0.00442387011915173,0.160673948397935,0.120228760952455,0.264522047535734,0.311625061485383,0.582431222976692,0.464397862260202,-0.109561165520149,-1.24152707192503,-1.42417430856732,1
594,0.555558790189841,-0.424791015504866,-0.663837750538251,-0.363354591140703,0.287904106860378,-0.244685963620774,-0.210456859411631,-0.109561165520149,0.89654797110719,-1.04135320765261,1
595,0.256139948586928,-0.260767857382309,-0.553874878491078,-0.323467016922192,0.749109309199818,0.0473352326706118,-0.162228460715809,-0.129783385052911,1.49624441141485,-0.79460110437768,1
596,0.323295442988429,-0.563709153418744,-0.820155028612507,-0.651308637830033,0.162884464647682,-0.496943710416318,-0.471016410851688,-0.139894494819292,0.916614344343675,-0.517168102481932,1
597,-0.0682581227036306,-0.526531816186122,-1.02968285640584,-0.357832837081411,-0.616338998368365,-0.250670388863776,-0.101379202078309,-0.190450043651199,1.0127391564168,-0.327563368478898,1
598,-0.933363193382575,0.531396222694691,0.390709046015682,1.14966241228817,-1.18574911035232,1.7874252856943,1.79838316640304,-0.230894482716724,1.42047494195138,-0.800414994242476,1
599,-1.4567624179714,1.40639862227213,1.36332133048079,2.28567284550229,-1.47435529946702,3.08634089527245,3.23795389908838,-0.220783372950343,-1.16110604546354,-0.527201557774372,1
600,-1.90763635430904,1.3580547303074,1.08521895263313,2.3113238835941,-2.28425761091544,2.88251713945145,3.10929749061409,-0.190450043651199,-1.11045311398755,-0.538786525354738,1
601,-1.78131803300563,1.05626045034665,0.692795504689982,1.50280426495402,-1.21382308761737,1.00182386064767,1.36522105491634,-0.170227824118436,-1.22414301439945,-0.611233244273789,1
602,-1.93345129859009,2.02843538081835,1.88314508668177,2.89465353612616,-1.48584902828259,2.89582879253456,3.28415565610263,-0.190450043651199,-1.19737935098492,-0.625433177928836,1
603,0.0286655398522615,-0.317975031498958,-0.300580474143832,-0.150388610866864,0.161352685960464,-0.351622862384404,-0.347257270566578,-0.160116714352055,-1.4441353131983,-0.769884794386931,1
604,-0.00543688170071788,-0.351654451670626,-0.449122300960917,-0.408084781154217,0.14025899833855,-0.699013448388517,-0.58793097912841,-0.180338933884817,1.56376125554473,-0.927327329405951,1
605,-0.575494244757889,-0.0895812422274317,0.0180062434015474,-0.313103562416285,1.43131803978754,-0.048933098094874,-0.253549988737947,-0.160116714352055,1.51610680627028,-0.840329617208206,1
606,-0.991403669454531,0.715672473564763,0.695082101929608,0.967383790468144,-0.612993888831396,0.0998984807435548,0.411410637681484,-0.180338933884817,-1.39104721981646,-0.840329617208206,1
607,-1.03746582480161,-0.299042394825883,-0.214129686696653,-0.175037388207337,0.0596594545776809,-0.28161895127956,-0.107704250555993,-0.190450043651199,-0.606262751330469,-1.39932784964293,1
608,-1.24524663613239,1.38671385894446,1.1954820519047,1.98261705018513,-1.48843704442247,1.36201730545754,1.88931455450439,-0.190450043651199,-0.939489483814521,-0.840329617208206,1
609,-1.57485501657671,1.96568217290221,1.83883496556138,2.97907679194485,-1.39180747684537,3.53404865114413,3.61247754045677,-0.230894482716724,-1.00758766633041,-0.191603969941133,1
610,-1.61053174623636,1.06185976518511,1.14217280054585,1.56034237449154,-0.590775946018066,2.73230673669984,2.51466837910334,-0.271338921782249,-1.24152707192503,-0.541704601445935,1
611,-1.77659692877984,1.11850595199002,1.64593928925399,1.89689888712537,-0.132818535002288,2.98472949359565,2.60793132234206,-0.291561141315011,-1.02429094600922,-1.14971760728572,1
612,-0.558237776515728,0.00437338030374352,0.0807465315496083,0.196482667436543,0.479977367326591,0.897951091957481,0.702188102127336,-0.261227812015868,1.13740394363949,-0.472477356148627,1
613,-0.253170526289719,-0.293575757373109,-0.416688910344942,-0.491778657846834,0.525391012002772,-0.286384818503772,-0.136708087843359,-0.271338921782249,0.930246899477654,-0.471109079859386,1
614,-0.444362908351925,-0.807666012084423,-1.27958260261351,-0.807733126463111,0.193813099215262,0.106583735589591,-0.151392916707893,-0.210672263183961,0.955089766470557,0.0654264741198076,1
615,0.451949966342689,-0.430778242551783,-0.814413289216986,-0.566253321119971,0.156536649916052,-0.197867644628689,-0.292516076980081,-0.210672263183961,0.952761013286823,-0.0563912152858572,1
616,-0.412434931764211,-0.357088170408841,-0.506941848859594,-0.220442547988173,0.266530066770589,-0.0135201668002455,-0.158794138871089,-0.150005604585674,1.03266954406591,-0.348250198984562,1
617,-0.811225440829863,0.443972442087789,0.385099348607677,0.461817154027069,-0.274965101763701,1.04541738867979,0.925777491117534,-0.170227824118436,1.13740394363949,-0.472477356148627,1
618,-0.936773275782262,0.602231073299739,0.805104820767182,0.924344186546266,-0.187087778293766,0.926690221142542,0.798750898366567,-0.160116714352055,-1.46730649236745,-0.810201851555379,1
619,-0.506149110158275,0.156298848719471,0.229008175736708,0.252375925873481,0.772363615066588,0.548138111872981,0.268829444044051,-0.180338933884817,-1.18097099004873,-0.745896290933012,1
620,-0.784623371032774,-0.126670889899374,0.0599296283058396,-0.0768630536450458,0.958996504525622,0.285593240909701,-0.00310230451539632,-0.190450043651199,-1.05243061358596,-0.760575720659382,1
621,-1.01455696115508,0.152481030559025,0.46685789582623,-0.270626141343161,2.05492295032794,0.510348727770033,0.0127501981209614,-0.20056115341758,-1.01574850139253,-0.810201851555379,1
622,-1.33094960410197,0.366963505058559,0.735033216422207,-0.108805696646071,2.00761104872197,0.462731805233348,0.00621150036570969,-0.230894482716724,-1.01574850139253,-0.810201851555379,1
623,-1.31932081308121,0.131434832775259,0.536850233128583,-0.0610922416928447,1.43006728863435,0.604785501190569,0.0933115852601362,-0.28145003154863,-0.89955476635316,-0.103412655022987,1
624,-1.47703909776507,0.294348311278604,0.718563101368021,-0.0551945306796957,1.87429894320362,0.773611696728539,0.200474762876172,-0.321894470614155,-0.959539708762506,-0.504408369526824,1
625,-1.11146499083393,-0.0171442231661051,0.501184227592309,-0.232662009246924,1.63886267723256,0.530055037680387,0.0952991727817835,-0.332005580380537,-0.798511525566798,-0.594158046676771,1
626,-1.05470190930978,-0.298982749677805,-0.426622004203362,-0.388826364785832,0.485327140112515,0.29629128323932,0.0958332460788442,-0.352227799913299,-1.04436071888539,-0.927327329405951,1
627,-1.72321009550857,0.100203026906875,0.18591499511065,0.287542404565007,-0.841133149333716,0.760402279954599,0.676489061559019,-0.36233890967968,-1.21015434700854,-0.504408369526824,1
628,-1.81471014833934,0.650680306724658,1.2261155651549,0.82570956759396,-0.580974830253235,1.82106384635188,1.47254540891486,-0.382561129212443,-1.09800533328354,0.443834498692377,1
629,-1.75695515884886,1.07274691778767,1.55822006881677,1.21699847155792,-0.0642176538712639,2.23980652604118,1.86544732765577,-0.453338897577112,-1.01189415990048,1.31501036084813,1
630,-1.8491272972713,0.639689428314347,1.48983550851065,1.00494464334472,-0.0898038006407133,1.85933292283087,1.50620675437024,-0.382561129212443,-1.0123429123388,0.627395869710767,1
631,-1.65282994829226,0.664389443904256,1.24459519912097,1.16322158722843,-0.320852823034989,1.63878479432085,1.41634362867717,-0.453338897577112,-0.963116979620293,1.05186976684976,1
632,-0.964748562084585,0.240590750436555,0.445278927838995,0.365849525769784,-0.577982884804121,0.816534589092641,0.63869589761867,-0.514005556175399,-0.963116979620293,1.05186976684976,1
633,-0.0776669360654981,-0.299604276791515,0.102684916104558,-0.0559293047507677,0.215453931244763,0.313623674219629,0.18881672599307,-0.544338885474543,-0.924332190282142,0.612206119165631,1
634,-1.31086661836074,0.394579043905534,0.788555190297286,0.676587521396909,-0.209286433935899,1.42075263065547,1.16236331522464,-0.443227787810731,-1.0123429123388,0.627395869710767,1
635,-0.828025863046623,0.150611278876369,0.188494485655335,0.286213982411686,-0.468653165058196,0.716503698361211,0.551344136451179,-0.392672238978824,-1.01051220636882,-0.137388376648184,1
636,-1.727446028916,0.231593537239828,0.333698367094172,0.422625378290545,-0.565100846288949,0.977517603517228,0.762891381427854,-0.36233890967968,-1.01051220636882,-0.137388376648184,1
637,-0.921482815465883,-0.658549919531096,-1.04244713980005,-0.624912813367991,-0.527661997832399,-0.530378601455261,-0.44685535606786,-0.36233890967968,-0.910139544510178,-0.64632721923675,1
638,-0.978130815920738,-0.537010528726475,-0.523417992428913,-0.499422753551762,-0.253090291454458,-0.0707624829340486,-0.1506576367933,-0.352227799913299,-0.910139544510178,-0.64632721923675,1
639,-0.599854204023926,-0.320223674384397,-0.11670787736514,-0.467630588932064,1.1508687639745,0.228617727543048,-0.106505605080883,-0.332005580380537,-0.81282995800708,-0.547563015945924,1
640,-0.518994426987119,-0.551761090077799,-0.401354477499835,-0.540377031453913,0.554379801599627,-0.0108580492752596,-0.238412483525838,-0.332005580380537,-0.81282995800708,-0.547563015945924,1
641,-0.906173380668029,-0.250530679402269,0.0600619079195311,-0.344011418664044,1.23458251136302,0.168732962216326,-0.156723217818433,-0.291561141315011,-0.837909099958042,-0.452145010238548,1
642,-1.15395094071337,0.0189218472358031,0.511275001847747,-0.25245236689478,1.60893221848927,0.435499383811198,0.0201548854831063,-0.291561141315011,-0.792645447291566,-0.317947759762896,1
643,-0.691429767530979,-0.00272243444909428,0.40169635236343,-0.210449490770492,1.42100904887998,0.365622572792838,-0.0576853638602111,-0.251116702249486,-1.18097099004873,-0.745896290933012,1
644,-1.04759860328419,0.0817852170848141,0.489605923528845,-0.192477887372896,1.75336734348887,0.447683766179286,-0.0156260531915322,-0.251116702249486,-1.02029976901987,-0.755040966007536,1
645,-0.850855704738142,0.120527546300286,0.470275121445063,-0.172484463948534,1.89973053963552,0.38548606437354,-0.0672192136558241,-0.20056115341758,-1.02029976901987,-0.755040966007536,1
646,-0.365239820598011,0.040136428741571,0.47975495598882,-0.224701343811293,1.41722818649829,0.320515396425812,-0.128655689586637,-0.190450043651199,-1.4134205885427,-0.884667591431895,1
647,0.229989940054831,0.051287232796985,0.207960990401557,-0.195851228157356,0.936727401958826,0.359700951786692,0.0416044184603661,-0.190450043651199,-1.18097099004873,-1.03028541083489,1
648,0.235172121157026,0.324985301848618,1.25774527397014,-0.0177681033065597,1.05692187388382,0.675073601940928,0.130610264131425,-0.180338933884817,1.35183621672569,-0.436145253830069,1
649,-0.481067330804171,0.517528719973371,0.450469241803136,0.165060649933059,0.184601452449353,0.645424192452465,0.289533955438363,-0.180338933884817,1.46705850472528,-0.824112375081663,1
650,-0.726102340210057,0.179079567563718,0.819168462020615,0.10679368945176,0.141661294907295,0.588383305737315,0.243689317025104,-0.20056115341758,1.25405408030648,-0.369300076515657,1
651,-0.265189158698544,0.398910582278046,1.14813760733501,0.0839751195379069,0.606842002940492,0.786496922890481,0.300393230215544,-0.20056115341758,1.30992715851768,-0.235717608502881,1
652,-0.865896373393053,0.0239200446435477,0.355188192003286,-0.188551363926863,0.201567880943449,0.30628761925996,0.0259814627013571,-0.230894482716724,1.28241557437261,-0.472477356148627,1
