"","FID","Shape","Class","kategori","frci","Band_1","Band_2","Band_3","Band_4","Band_5","Band_6","Band_7","Band_9","cluster","kelas"
"413",412,"Point",8,"Tinggi",0.780767,0.115031,0.09002,0.072297,0.04524,0.334134,0.157716,0.065279,0.002218,1,8
"414",352,"Point",8,"Tinggi",0.783776,0.116061,0.090027,0.071301,0.044503,0.3182,0.150553,0.060277,0.002173,1,8
"415",883,"Point",8,"Tinggi",0.796943,0.109267,0.084458,0.068562,0.041483,0.327529,0.148833,0.060484,0.001397,1,8
"416",1022,"Point",8,"Tinggi",0.766943,0.107488,0.08308,0.067875,0.03932,0.333542,0.137029,0.052898,0.001712,1,8
"417",488,"Point",8,"Tinggi",0.773066,0.115644,0.090973,0.07488,0.045269,0.382736,0.173194,0.068694,0.001811,1,8
"418",324,"Point",8,"Tinggi",0.706086,0.118723,0.092745,0.07397,0.047363,0.343216,0.149539,0.058526,0.002529,1,8
"419",837,"Point",8,"Tinggi",0.744048,0.114629,0.091756,0.076422,0.053596,0.300439,0.152212,0.072445,0.001569,1,8
"420",232,"Point",8,"Tinggi",0.734896,0.112184,0.087533,0.070713,0.041973,0.331653,0.133403,0.051338,0.001978,1,8
"421",964,"Point",8,"Tinggi",0.729911,0.106294,0.081554,0.064084,0.039408,0.251494,0.101815,0.040439,0.001342,1,8
"422",491,"Point",8,"Tinggi",0.700315,0.115178,0.090061,0.073865,0.045131,0.369222,0.17492,0.069106,0.002015,1,8
"423",16,"Point",8,"Tinggi",0.778992,0.109975,0.085302,0.067144,0.039488,0.304752,0.128466,0.052031,0.001389,1,8
"424",56,"Point",8,"Tinggi",0.71994,0.112012,0.087132,0.074685,0.044396,0.385859,0.167096,0.066443,0.001413,1,8
"425",930,"Point",9,"Sangat Tinggi",0.811516,0.108734,0.084157,0.065966,0.042803,0.270298,0.10983,0.046558,0.001471,1,9
"426",80,"Point",9,"Sangat Tinggi",0.858357,0.114708,0.089104,0.070254,0.043847,0.332964,0.12462,0.048276,0.001699,1,9
"427",1007,"Point",9,"Sangat Tinggi",0.895238,0.107859,0.082963,0.064865,0.040514,0.288709,0.115111,0.04552,0.001687,1,9
"428",142,"Point",9,"Sangat Tinggi",0.896959,0.114955,0.089693,0.074947,0.045288,0.364103,0.166748,0.066076,0.001681,1,9
"429",902,"Point",9,"Sangat Tinggi",0.845504,0.107977,0.084036,0.066642,0.043194,0.280901,0.097439,0.037792,0.001677,1,9
"430",21,"Point",9,"Sangat Tinggi",0.834395,0.114357,0.089588,0.072629,0.045152,0.354418,0.141523,0.056733,0.001507,1,9
"431",168,"Point",9,"Sangat Tinggi",0.824674,0.114579,0.089568,0.072882,0.044218,0.341713,0.14122,0.054867,0.002012,1,9
"432",262,"Point",9,"Sangat Tinggi",0.861671,0.118862,0.092935,0.07398,0.046821,0.340151,0.147882,0.05666,0.002488,1,9
"433",452,"Point",9,"Sangat Tinggi",0.893661,0.114793,0.090099,0.074484,0.044329,0.386279,0.166657,0.0628,0.001748,1,9
"434",948,"Point",9,"Sangat Tinggi",0.830513,0.107195,0.083048,0.063974,0.04036,0.27734,0.11216,0.04492,0.001659,1,9
"435",928,"Point",9,"Sangat Tinggi",0.854676,0.108702,0.083203,0.064013,0.039719,0.289299,0.113521,0.043712,0.001476,1,9
"436",961,"Point",9,"Sangat Tinggi",0.85479,0.106347,0.082278,0.067105,0.039275,0.306406,0.121131,0.046203,0.001478,1,9
"437",504,"Point",9,"Sangat Tinggi",0.88375,0.114249,0.089029,0.069372,0.044261,0.296533,0.114932,0.045627,0.002165,1,9
"438",140,"Point",9,"Sangat Tinggi",0.860591,0.113683,0.089497,0.075627,0.045594,0.396478,0.174644,0.069191,0.001598,1,9
"439",350,"Point",9,"Sangat Tinggi",0.876678,0.118252,0.092219,0.073458,0.046238,0.356563,0.156648,0.060804,0.002041,1,9
"440",264,"Point",9,"Sangat Tinggi",0.885776,0.118978,0.093248,0.075437,0.047231,0.353728,0.145212,0.057147,0.002286,1,9
"441",359,"Point",9,"Sangat Tinggi",0.82369,0.11605,0.090356,0.071497,0.044178,0.345809,0.152986,0.060274,0.002015,1,9
"442",163,"Point",9,"Sangat Tinggi",0.843772,0.111491,0.0862,0.067084,0.040971,0.295813,0.122974,0.049331,0.001617,1,9
"443",761,"Point",9,"Sangat Tinggi",0.880889,0.114376,0.089694,0.07482,0.049634,0.378587,0.17285,0.077444,0.00149,1,9
"444",164,"Point",9,"Sangat Tinggi",0.857763,0.112281,0.086595,0.067635,0.040927,0.312317,0.127968,0.049469,0.001991,1,9
"445",485,"Point",9,"Sangat Tinggi",0.863592,0.115898,0.091573,0.074088,0.045095,0.362201,0.16945,0.066519,0.001811,1,9
"446",482,"Point",9,"Sangat Tinggi",0.802867,0.114934,0.090538,0.074451,0.045445,0.373307,0.158988,0.062985,0.001999,1,9
"447",118,"Point",9,"Sangat Tinggi",0.844747,0.109595,0.084457,0.06539,0.037728,0.282991,0.109335,0.041865,0.001621,1,9
"448",444,"Point",9,"Sangat Tinggi",0.878071,0.11685,0.092213,0.076093,0.049194,0.372213,0.168063,0.066869,0.002357,1,9
"449",37,"Point",9,"Sangat Tinggi",0.859039,0.115346,0.090157,0.074258,0.046335,0.365427,0.1591,0.06495,0.001275,1,9
"450",65,"Point",9,"Sangat Tinggi",0.812903,0.109313,0.083509,0.062638,0.036728,0.254988,0.104964,0.040604,0.001723,1,9
"451",503,"Point",9,"Sangat Tinggi",0.895409,0.116345,0.091262,0.0741,0.047301,0.326497,0.144695,0.059155,0.001522,1,9
"452",800,"Point",9,"Sangat Tinggi",0.834502,0.107327,0.082084,0.064773,0.038942,0.248425,0.102039,0.039748,0.001043,1,9
"453",226,"Point",9,"Sangat Tinggi",0.830537,0.112237,0.087318,0.072788,0.044363,0.356532,0.164681,0.065542,0.001253,1,9
"454",78,"Point",9,"Sangat Tinggi",0.855838,0.114069,0.088699,0.072615,0.045479,0.324621,0.125575,0.050595,0.001657,1,9
"455",11,"Point",9,"Sangat Tinggi",0.856331,0.113552,0.088317,0.07245,0.042986,0.340588,0.140067,0.054191,0.00152,1,9
"456",461,"Point",9,"Sangat Tinggi",0.864872,0.115604,0.090325,0.072546,0.045014,0.335023,0.132527,0.050633,0.002312,1,9
"457",912,"Point",9,"Sangat Tinggi",0.820158,0.106579,0.082548,0.064918,0.038538,0.30847,0.112069,0.041095,0.001743,1,9
"458",396,"Point",9,"Sangat Tinggi",0.875435,0.11755,0.092356,0.075211,0.049724,0.328401,0.17807,0.08237,0.001882,1,9
"459",42,"Point",9,"Sangat Tinggi",0.812664,0.110366,0.08587,0.069037,0.042218,0.308778,0.139857,0.058158,0.001227,1,9
"460",449,"Point",9,"Sangat Tinggi",0.858335,0.117214,0.093473,0.076473,0.049048,0.349158,0.164484,0.068973,0.001565,1,9
"461",18,"Point",9,"Sangat Tinggi",0.880015,0.112463,0.087044,0.070296,0.043338,0.345272,0.155776,0.062964,0.001474,1,9
"462",469,"Point",9,"Sangat Tinggi",0.820885,0.120138,0.094967,0.076954,0.055073,0.303992,0.155883,0.075237,0.002535,1,9
"463",51,"Point",9,"Sangat Tinggi",0.898439,0.111006,0.085346,0.068664,0.040508,0.29941,0.125171,0.047898,0.001546,1,9
"464",72,"Point",9,"Sangat Tinggi",0.820782,0.110884,0.086086,0.069543,0.041945,0.325914,0.134537,0.05306,0.001695,1,9
"465",364,"Point",9,"Sangat Tinggi",0.879103,0.115613,0.090527,0.071264,0.044142,0.331994,0.127164,0.047706,0.002202,1,9
"466",910,"Point",9,"Sangat Tinggi",0.860019,0.107483,0.082141,0.063182,0.038118,0.29224,0.106716,0.039877,0.001462,1,9
"467",231,"Point",9,"Sangat Tinggi",0.858464,0.111224,0.085959,0.067145,0.039553,0.30729,0.119945,0.044468,0.001426,1,9
"468",105,"Point",9,"Sangat Tinggi",0.895323,0.112908,0.088305,0.070886,0.042753,0.338345,0.141738,0.054964,0.001627,1,9
"469",10,"Point",9,"Sangat Tinggi",0.840147,0.112637,0.08735,0.071421,0.042272,0.331827,0.134808,0.051467,0.00147,1,9
"470",309,"Point",9,"Sangat Tinggi",0.817931,0.117222,0.091016,0.070222,0.043095,0.328199,0.136813,0.052852,0.002398,1,9
"471",52,"Point",9,"Sangat Tinggi",0.869164,0.110306,0.084901,0.067031,0.039176,0.282887,0.117928,0.046032,0.001809,1,9
"472",268,"Point",9,"Sangat Tinggi",0.861594,0.117205,0.092974,0.077068,0.050269,0.311073,0.164714,0.071237,0.002321,1,9
"473",7,"Point",9,"Sangat Tinggi",0.825375,0.110221,0.085444,0.068185,0.040263,0.32529,0.138435,0.055862,0.001703,1,9
"474",431,"Point",9,"Sangat Tinggi",0.860679,0.117053,0.092634,0.072714,0.053143,0.307416,0.165771,0.071315,0.001681,1,9
"475",443,"Point",9,"Sangat Tinggi",0.896785,0.116514,0.091011,0.074482,0.045804,0.343053,0.158904,0.065067,0.001948,1,9
"476",421,"Point",9,"Sangat Tinggi",0.866657,0.116974,0.089941,0.071873,0.044461,0.342547,0.142311,0.055898,0.002288,1,9
"477",430,"Point",9,"Sangat Tinggi",0.896328,0.115334,0.090404,0.071938,0.044321,0.354054,0.150052,0.057094,0.001905,1,9
"478",102,"Point",10,"Sangat Tinggi",0.965149,0.116175,0.09101,0.074128,0.045834,0.369222,0.153309,0.060145,0.001699,1,10
"479",1045,"Point",10,"Sangat Tinggi",0.935423,0.105894,0.081543,0.06473,0.038885,0.304553,0.124223,0.048993,0.001376,1,10
"480",377,"Point",10,"Sangat Tinggi",0.91971,0.115511,0.089949,0.071314,0.044843,0.336591,0.133233,0.049719,0.002128,1,10
"481",19,"Point",10,"Sangat Tinggi",0.954429,0.11378,0.089171,0.073685,0.046163,0.366368,0.182814,0.073757,0.001274,1,10
"482",413,"Point",10,"Sangat Tinggi",0.983529,0.115026,0.089904,0.071153,0.044345,0.316852,0.112538,0.042478,0.002016,1,10
"483",319,"Point",10,"Sangat Tinggi",0.919476,0.115932,0.090321,0.071438,0.043622,0.357138,0.142778,0.055035,0.002412,1,10
"484",224,"Point",10,"Sangat Tinggi",0.921348,0.113075,0.087981,0.070067,0.04206,0.312786,0.12807,0.048566,0.001754,1,10
"485",197,"Point",10,"Sangat Tinggi",0.977996,0.117377,0.09252,0.078458,0.048893,0.39915,0.185177,0.07404,0.001858,1,10
"486",415,"Point",10,"Sangat Tinggi",0.957597,0.11549,0.0904,0.071984,0.045599,0.33184,0.113656,0.042264,0.002301,1,10
"487",407,"Point",10,"Sangat Tinggi",0.945706,0.114073,0.088457,0.067607,0.040872,0.320006,0.132482,0.050122,0.001824,1,10
"488",372,"Point",10,"Sangat Tinggi",0.906798,0.115326,0.090269,0.070435,0.044395,0.317331,0.146443,0.056343,0.002104,1,10
"489",523,"Point",10,"Sangat Tinggi",0.94331,0.117882,0.093686,0.075992,0.053993,0.30126,0.14534,0.068724,0.001972,1,10
"490",229,"Point",10,"Sangat Tinggi",0.972813,0.111186,0.085856,0.068078,0.041848,0.322265,0.139938,0.056572,0.001863,1,10
"491",186,"Point",10,"Sangat Tinggi",0.987815,0.117382,0.091779,0.078301,0.048359,0.392113,0.182923,0.073169,0.001847,1,10
"492",192,"Point",10,"Sangat Tinggi",0.959071,0.11376,0.089535,0.076976,0.045701,0.428825,0.170229,0.066152,0.001648,1,10
"493",428,"Point",10,"Sangat Tinggi",0.904726,0.114221,0.089056,0.06879,0.042666,0.323337,0.139678,0.054563,0.002312,1,10
"494",411,"Point",10,"Sangat Tinggi",0.910201,0.114803,0.089218,0.070782,0.044281,0.33857,0.12394,0.046486,0.001857,1,10
"495",256,"Point",10,"Sangat Tinggi",0.948781,0.117505,0.091564,0.07157,0.04416,0.349189,0.156495,0.060475,0.002795,1,10
"496",260,"Point",10,"Sangat Tinggi",0.963849,0.117868,0.092177,0.072807,0.044677,0.360722,0.155635,0.060415,0.002389,1,10
"497",200,"Point",10,"Sangat Tinggi",0.900274,0.114296,0.089567,0.075038,0.045474,0.375883,0.157298,0.062238,0.001531,1,10
"498",82,"Point",10,"Sangat Tinggi",0.969248,0.114485,0.089667,0.069275,0.04357,0.30717,0.125957,0.048429,0.00203,1,10
"499",187,"Point",10,"Sangat Tinggi",0.997858,0.116216,0.091554,0.077097,0.047564,0.385489,0.183056,0.072208,0.001659,1,10
"500",374,"Point",10,"Sangat Tinggi",0.961786,0.115048,0.089782,0.070417,0.043366,0.334981,0.131322,0.050199,0.00222,1,10
"501",520,"Point",10,"Sangat Tinggi",0.948936,0.115875,0.091098,0.072177,0.046105,0.339056,0.118802,0.043298,0.002013,1,10
"502",311,"Point",10,"Sangat Tinggi",0.95155,0.118097,0.09188,0.0725,0.044793,0.35654,0.139261,0.053036,0.002344,1,10
"503",439,"Point",10,"Sangat Tinggi",0.920998,0.117113,0.09114,0.072852,0.04437,0.352446,0.16853,0.068701,0.001806,1,10
"504",125,"Point",10,"Sangat Tinggi",0.936691,0.114197,0.089,0.075014,0.045434,0.364816,0.165397,0.067041,0.001791,1,10
"505",261,"Point",10,"Sangat Tinggi",0.903596,0.117946,0.092993,0.074436,0.046974,0.341115,0.160646,0.06474,0.002395,1,10
"506",454,"Point",10,"Sangat Tinggi",0.926446,0.115522,0.090256,0.072222,0.044563,0.361864,0.155258,0.061723,0.001932,1,10
"507",128,"Point",10,"Sangat Tinggi",0.978786,0.112204,0.087682,0.073125,0.043337,0.37327,0.167157,0.066836,0.001739,1,10
"508",391,"Point",10,"Sangat Tinggi",0.946319,0.115103,0.090111,0.071611,0.045714,0.304992,0.145912,0.061973,0.002198,1,10
"509",81,"Point",10,"Sangat Tinggi",0.956839,0.115512,0.090195,0.073334,0.046062,0.355399,0.136785,0.052678,0.002104,1,10
"510",914,"Point",10,"Sangat Tinggi",0.942443,0.106046,0.081704,0.062849,0.038333,0.276198,0.105521,0.040451,0.001563,1,10
"511",182,"Point",10,"Sangat Tinggi",0.900583,0.113151,0.088455,0.069668,0.042409,0.328813,0.136001,0.053186,0.001802,1,10
"512",26,"Point",10,"Sangat Tinggi",0.95868,0.116518,0.091141,0.075432,0.047668,0.364088,0.147004,0.059483,0.001704,1,10
"513",1044,"Point",10,"Sangat Tinggi",0.94347,0.105068,0.080663,0.063576,0.037254,0.299463,0.113181,0.043597,0.001432,1,10
"514",460,"Point",10,"Sangat Tinggi",0.933555,0.115339,0.089882,0.07029,0.043583,0.310076,0.122141,0.046395,0.002332,1,10
"515",314,"Point",10,"Sangat Tinggi",0.932802,0.115961,0.09058,0.070512,0.044743,0.3304,0.12952,0.048532,0.002738,1,10
"516",90,"Point",10,"Sangat Tinggi",0.964912,0.114503,0.089163,0.072424,0.04323,0.329137,0.137357,0.054388,0.001963,1,10
"517",39,"Point",10,"Sangat Tinggi",0.995768,0.113252,0.088235,0.072307,0.044827,0.359383,0.170826,0.069689,0.001351,1,10
"518",445,"Point",10,"Sangat Tinggi",0.962619,0.11624,0.0915,0.073602,0.045468,0.356988,0.154662,0.060371,0.001762,1,10
"519",104,"Point",10,"Sangat Tinggi",0.91784,0.113351,0.088459,0.071802,0.043867,0.348937,0.149243,0.059171,0.001506,1,10
"520",220,"Point",10,"Sangat Tinggi",0.989793,0.115004,0.089753,0.071694,0.044535,0.329233,0.131256,0.049407,0.001946,1,10
"521",483,"Point",10,"Sangat Tinggi",0.924337,0.114809,0.090155,0.072617,0.044299,0.353178,0.14539,0.054575,0.001703,1,10
"522",424,"Point",10,"Sangat Tinggi",0.958664,0.114256,0.088828,0.068775,0.04252,0.326321,0.127804,0.048884,0.001788,1,10
"523",123,"Point",10,"Sangat Tinggi",0.925638,0.113713,0.088766,0.072199,0.043702,0.34458,0.152901,0.060259,0.001406,1,10
"524",206,"Point",10,"Sangat Tinggi",0.925889,0.111755,0.085887,0.066664,0.040439,0.314992,0.125192,0.047217,0.001856,1,10
"525",68,"Point",10,"Sangat Tinggi",0.901059,0.108773,0.083579,0.065973,0.038796,0.284149,0.115382,0.044696,0.001636,1,10
"526",248,"Point",10,"Sangat Tinggi",0.902181,0.112756,0.087752,0.071049,0.042701,0.370846,0.161005,0.063833,0.002211,1,10
"527",313,"Point",10,"Sangat Tinggi",0.966496,0.116504,0.090729,0.071199,0.044004,0.346629,0.140922,0.054562,0.002304,1,10
"528",519,"Point",10,"Sangat Tinggi",0.978836,0.116353,0.091172,0.072364,0.04606,0.337542,0.132948,0.0523,0.001931,1,10
"529",375,"Point",10,"Sangat Tinggi",0.9496,0.114927,0.089603,0.070229,0.042661,0.325336,0.135029,0.051222,0.002219,1,10
"530",258,"Point",10,"Sangat Tinggi",0.943768,0.117739,0.091629,0.071656,0.0436,0.350596,0.150812,0.057674,0.002891,1,10
