Energy,Entropy,Class
23518804.78714039,16.03214388938025,1.0
41019598.49892871,16.64152302693306,1.0
41447791.54823749,16.655646947815665,1.0
41459982.62624903,16.655046323921677,1.0
18269156.31224865,15.929519142908084,1.0
18626340.27814699,15.960481672143104,1.0
14712220.309949532,15.757425323563485,1.0
14296665.27662755,15.707810708213279,1.0
14722478.584347013,15.752126338556199,1.0
34019913.212747075,16.53141918889656,1.0
32428649.270728156,16.469985490888362,1.0
31913917.960727565,16.512500838673787,1.0
32137194.36629237,16.52328836367385,1.0
19946407.862275694,15.972060957801222,1.0
20011845.72797544,15.978877753978015,1.0
14659767.901132341,15.464427621407616,1.0
25620192.178867884,15.95889398209618,1.0
44698995.375355676,16.699426121719966,1.0
17080238.813332185,15.968240107542556,1.0
17995858.055456586,16.069316779689434,1.0
21151797.253326207,16.060945104081995,1.0
22073050.84946732,16.12389694733417,1.0
9393686.175433688,15.91046120934854,1.0
30938979.25724025,16.220652452603854,1.0
31040102.26225337,16.22360231228902,1.0
30986571.04545413,16.220792205692955,1.0
40825998.35823066,16.637809484320353,1.0
39936089.875658974,16.60742722076908,1.0
40386281.84991745,16.647002706921015,1.0
40983603.83572191,16.665134423961373,1.0
38401629.58256266,16.571758448092947,1.0
48270333.55979432,16.836193944818447,1.0
43709702.02053124,16.7383177033795,1.0
44367616.35690163,16.76139222351837,1.0
20754368.330858916,15.896247308829635,1.0
21512680.221594695,15.955418873056257,1.0
21782338.250011846,15.973257564927929,1.0
21608892.631125763,15.969715946191835,1.0
21037269.495622814,15.959246007791666,1.0
21458165.93771242,15.978003984912698,1.0
19473051.042084858,15.75052275722548,1.0
19915225.57923085,15.77231574961868,1.0
41148562.764513396,16.621479052416774,1.0
40867856.827132866,16.6120410754078,1.0
16046020.472435128,16.015326620294044,1.0
40306981.81036542,16.622370757697986,1.0
40254217.62644826,16.61898222090415,1.0
39817611.09554643,16.603743451532168,1.0
20938579.376441233,15.963590474901824,1.0
16671747.070142426,15.843613410598522,1.0
18100515.575950854,15.945165556279765,1.0
18324745.018896155,16.001447019790312,1.0
35257437.14238802,16.562116619884137,1.0
30764047.153903056,16.424271321696832,1.0
29363296.68247945,16.245003264795265,1.0
30646245.213543847,16.308264620159086,1.0
21531291.493895046,15.829571627715811,1.0
22018858.604389165,15.86426044957447,1.0
24133207.959751714,16.01560549530108,1.0
31316866.657845225,16.452898032096673,1.0
24306569.50460158,16.022886351788735,1.0
23560021.673129905,16.000968459805865,1.0
23323851.972296976,15.989630245069462,1.0
25833099.08087648,16.04436732555071,1.0
25879271.732791126,16.04994809392782,1.0
31047327.850080814,16.27453723309129,1.0
30207344.352134258,16.230344996915946,1.0
18195249.493715573,15.744736150800293,1.0
20384065.853649326,15.990396958478756,1.0
21014345.815630607,16.0493159150452,1.0
32052011.15401008,16.326916147863642,1.0
32925429.253595848,16.365490088372947,1.0
33540264.176711585,16.35686101926322,1.0
29541152.036755946,16.291620143459024,1.0
27825618.525975537,16.20638509434712,1.0
22417053.24347324,15.871793211355577,1.0
23336860.275484033,15.924055988062886,1.0
11978380.369053623,15.331152729795333,1.0
14340566.597469656,15.598123431311826,1.0
35659524.378495954,16.332163187012608,1.0
35824224.574607104,16.33686508807445,1.0
40586045.08398399,16.522067176908738,1.0
42929455.33893229,16.59743809050723,1.0
41597380.267684564,16.551745568327714,1.0
18262827.34239077,15.379958975143225,1.0
17613555.82401111,15.341063147415428,1.0
30240698.26132116,16.170610373108183,1.0
29947528.05732736,16.15458294568058,1.0
29625527.423973992,16.143559319568585,1.0
29859493.921293,16.14179573357803,1.0
40664643.37612739,16.53944425485317,1.0
40198055.07914569,16.526497858060587,1.0
40623045.75972004,16.537981817914588,1.0
44603644.543820485,16.693706729459524,1.0
42823408.957674466,16.653632972749257,1.0
16038014.41034197,15.627406208575998,1.0
16738196.68979403,15.662129049609977,1.0
17200024.374123797,15.723728012365243,1.0
32573010.825464804,16.48274878536473,1.0
32438659.409480333,16.472581509281262,1.0
18366700.525912195,15.473588235487098,1.0
17665181.193832338,15.41519749132665,1.0
21461834.690304324,16.014988908483634,1.0
22440259.696925152,16.028512133443623,1.0
21459778.863415282,15.959003934002277,1.0
18541569.088260576,15.867154976537682,1.0
17804929.998711213,15.81829079709471,1.0
18943518.471826985,15.90767394741645,1.0
16026948.698778154,15.71501326176328,1.0
17818361.69625692,15.923552811365948,1.0
18654115.543556754,15.949984308630158,1.0
24184983.05237002,15.964650289774,1.0
24388119.27124195,15.987577962782671,1.0
14568270.435693476,15.624744446787568,1.0
17174196.71618205,15.824853580403369,1.0
24727103.056040946,15.978364116106096,1.0
24806199.591265555,15.982003423747212,1.0
24929565.873497035,15.990019060869315,1.0
30056486.50902751,16.24387885714583,1.0
19939541.7664112,15.850847589722033,1.0
19939541.7664112,15.850847589722033,1.0
21389301.08638049,15.954312836667327,1.0
21114105.731110938,15.899053688834359,1.0
25688515.99937185,16.0855663899013,1.0
25575833.15994361,16.0831060012784,1.0
23797455.228240196,16.006560422994973,1.0
23247684.53235382,15.983871402198329,1.0
24879640.70019278,16.081348091600614,1.0
10403081.02589298,15.223944088537626,1.0
30533441.533476647,16.265056760435527,1.0
10440651.451481583,15.23956268866583,1.0
11636358.289030854,15.385313541882873,1.0
27865927.13543761,16.22090243487203,1.0
27482960.35122297,16.17371723173484,1.0
18443981.16423103,15.750085029845557,1.0
27754451.012028024,16.19658890239171,1.0
29546680.13888497,16.214737388099763,1.0
28628510.87068575,16.23860016916193,1.0
26898071.519107725,16.11623018143822,1.0
28118721.958259083,16.180877331528848,1.0
27313291.47503199,16.172339761988518,1.0
26498163.648536284,16.12740161563198,1.0
27250649.14356066,16.17023807418497,1.0
23199462.060259085,15.995103327814892,1.0
23730054.1544309,16.025697795790627,1.0
26309953.172366623,16.150112345244633,1.0
26105316.673880264,16.135295797555703,1.0
11010385.983988157,15.64512127566409,1.0
24441978.169420406,16.03679950632451,1.0
27637538.455596853,16.07474958407781,1.0
28830465.49301475,16.131273178558086,1.0
24313615.68468066,16.10358929657441,1.0
40778635.050277255,16.627546565385863,1.0
39743616.73144225,16.593790584417732,1.0
10960967.686295662,15.636667663892466,1.0
39662739.543603025,16.594068847180566,1.0
33251050.333606757,16.370126493313734,1.0
35598929.77815919,16.46807479393851,1.0
11351915.424975293,15.690447130933379,1.0
34152511.15648237,16.40341119095348,1.0
34909438.06219731,16.375073706577535,1.0
21538601.584784795,15.947568553560574,1.0
26593895.0259817,16.04537950254473,1.0
28814045.096016094,16.14498446467715,1.0
39512768.955700554,16.553959367486815,1.0
38859225.74226038,16.52951477680273,1.0
16308791.343663862,15.87240558090999,1.0
29786479.009662196,16.330021758413654,1.0
30820870.971085574,16.38116673654329,1.0
33848490.614224985,16.50875282988645,1.0
23751848.68987443,16.025225936592854,1.0
25617547.634327356,16.120258727200884,1.0
23277713.26518967,16.0003759961255,1.0
24950963.737714272,16.134194157488015,1.0
26851569.794649843,16.11491617280826,1.0
18059254.253140844,15.751720768270271,1.0
18581251.163082168,15.828399374099806,1.0
18311472.715263132,15.821358731905457,1.0
18788365.00036276,15.884402635064182,1.0
24791840.826639418,16.075831611674165,1.0
25538585.501602322,16.158970260845727,1.0
22291970.352830827,15.950549214891254,1.0
9483853.121940011,16.05043685795605,1.0
24974943.536193706,16.016958827112663,1.0
18316784.559677403,15.8465366905813,1.0
17885368.565468386,15.8093655215854,1.0
14458648.90521659,15.338958270812354,1.0
14547094.56212893,15.450557350121688,1.0
14893583.259750836,15.487985952437375,1.0
18694568.296576254,15.799501574158029,1.0
21300827.914101407,15.973557352157657,1.0
21019446.593058284,15.95940845092016,1.0
21530150.271428324,15.99361538711493,1.0
16227879.777530974,15.536018823507595,1.0
16106523.758978045,15.537651950255219,1.0
16395348.96848476,15.544744166366213,1.0
16425913.635767294,15.538878449754451,1.0
17961669.53163754,15.660954971660011,1.0
17400495.269054852,15.655403005003654,1.0
24494123.299279563,16.033307211149484,1.0
25241170.77145944,16.073573307713893,1.0
25217691.61178028,16.047439985131106,1.0
32803159.43317869,16.24276182782543,1.0
